date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2/11/1987,1006955,ID1225,15,61.3333,67.5689,225.7333,193.6733,1060,795.9533,91.4074,115.7409,132.762,final
2/21/1987,1006955,ID1225,15,57.0667,51.3822,168,176.2667,941.1333,704.8956,110.082,95.5619,133.0451,final
3/1/1987,1006955,ID1225,15,50.8667,68.3867,169.2667,187.3378,808.8667,661.5244,76.1265,90.8425,121.9415,final
3/11/1987,1006955,ID1225,15,121.5333,77.2111,229.4667,196.98,689.8667,646.7178,153.9127,115.6956,106.5704,final
3/21/1987,1006955,ID1225,15,63.8667,93.7311,236.2667,239.3289,680.5333,624.0867,69.7517,98.7718,108.902,final
4/1/1987,1006955,ID1225,15,92.8667,86.4911,278.2667,257.4333,695.0667,642.3022,106.9685,107.7901,108.089,final
4/11/1987,1006955,ID1225,15,59.2,86.2067,215.9333,266.4289,671.1333,657.0822,70.3896,81.7329,102.1064,final
4/21/1987,1006955,ID1225,15,99.3333,95.0578,251.4,267.7556,655.6667,683.3511,104.2731,94.1115,96.0072,final
5/1/1987,1006955,ID1225,15,65.1333,75.2778,223.6667,256.5422,671.2,701.3133,87.3633,87.6659,95.7665,final
5/11/1987,1006955,ID1225,15,32.3333,67.12,196.8,237.4556,642.2,700.8644,51.7656,83.5706,91.7474,final
5/21/1987,1006955,ID1225,15,100.1333,79.1044,197.6,221.5022,685.2667,728.5867,125.0033,89.6752,94.1347,final
6/1/1987,1006955,ID1225,15,79.5333,64.16,212,210.3844,713.9333,724.36,122.2286,100.7331,98.5802,final
6/11/1987,1006955,ID1225,15,35.6667,52.7489,215.3333,196.0133,628.0667,699.8978,70.4198,109.378,89.8815,final
6/21/1987,1006955,ID1225,15,45.8667,64.0311,161.0667,180.94,610.0667,670.1978,73.6866,89.5918,91.1598,final
7/1/1987,1006955,ID1225,15,40.7333,71.0289,122.2667,187.8089,557.9333,654.7356,60.1526,66.8659,85.4375,final
7/11/1987,1006955,ID1225,15,81.2667,63.2911,167.8667,198.3511,580,631.82,126.322,85.3687,91.9261,final
7/21/1987,1006955,ID1225,15,152.5333,68.8911,274.5333,203.2111,633.2,605.6533,213.1966,133.4515,104.4744,final
8/1/1987,1006955,ID1225,15,91.8,65.0533,325.6,197.2356,659.8667,595.4289,138.1804,161.9413,110.6433,final
8/11/1987,1006955,ID1225,15,70.9333,78.3578,315.2667,212.3022,698.4667,606.6667,91.0933,146.3173,114.8865,final
8/21/1987,1006955,ID1225,15,58.9333,87.54,221.6667,230.9511,657.2667,615.1022,69.0872,96.1468,106.7452,final
9/1/1987,1006955,ID1225,15,129.6667,78.9444,259.5333,244.8422,707.4,629.8867,160.4236,105.7648,112.1136,final
9/11/1987,1006955,ID1225,15,102.0667,91.6867,290.6667,258.1711,773.8,668.8244,110.7357,112.1175,115.4643,final
9/21/1987,1006955,ID1225,15,81.4,110.9511,313.1333,281.5822,809.3333,715.7444,74.5142,110.8207,112.8956,final
10/1/1987,1006955,ID1225,15,206.6667,96.3444,390.1333,298.9822,975.2667,741.06,208.8587,129.5004,131.1835,final
10/11/1987,1006955,ID1225,15,173.2,110.1178,461.2667,317.4133,1067.2,787.8867,154.798,143.9363,135.0066,final
10/21/1987,1006955,ID1225,15,162.8667,126.4089,542.7333,332.8711,1077.5333,845.4044,127.7438,161.2073,127.1367,final
11/1/1987,1006955,ID1225,15,214.6,125.8911,550.6667,362.4178,1200.3333,906.2422,167.773,150.5478,132.0975,final
11/11/1987,1006955,ID1225,15,45.8667,136.2422,423.3333,388.5422,1175.2667,964.1267,36.0138,108.7296,121.6748,final
11/21/1987,1006955,ID1225,15,62.1333,142.44,322.6,404.5733,1178.4667,1019.0267,45.5326,80.2271,115.4943,final
12/1/1987,1006955,ID1225,15,166.6667,111.7578,274.6667,390.44,1215.4667,1051.84,147.028,71.0885,115.4097,final
12/11/1987,1006955,ID1225,15,58.7333,92.0178,287.5333,346.2156,1172.1333,1052.1711,65.6924,83.5262,111.2941,final
12/21/1987,1006955,ID1225,15,37.8667,116.3622,263.2667,320.1378,1128.6,1057.5822,35.3213,82.7735,106.6522,final
1/1/1988,1006955,ID1225,15,36.8,68.2756,133.4,276.6556,958.7333,1029.5133,57.0449,50.0252,93.191,final
1/11/1988,1006955,ID1225,15,90.9333,71.4267,165.6,256.0644,876.4667,990.8222,125.5234,65.999,88.5738,final
1/21/1988,1006955,ID1225,15,116.6,68.7889,244.3333,208.4911,830.2,933.2022,164.7945,116.4044,89.0795,final
2/1/1988,1006955,ID1225,15,72.2667,57.3156,279.8,197.5311,687.8667,864.6267,123.9926,139.6417,79.7902,final
2/11/1988,1006955,ID1225,15,66.2,67.5689,255.0667,193.6733,708.2,795.9533,98.1137,130.143,89.1119,final
2/21/1988,1006955,ID1225,15,73,51.3822,211.4667,176.2667,719.0667,704.8956,138.3415,118.8976,101.9823,final
3/1/1988,1006955,ID1225,15,172,68.3867,311.2,187.3378,724.4,661.5244,241.1882,162.7666,109.3631,final
3/11/1988,1006955,ID1225,15,140.4,77.2111,385.4,196.98,806.0667,646.7178,176.8617,191.033,124.2644,final
3/21/1988,1006955,ID1225,15,147.2667,93.7311,459.6667,239.3289,915.4667,624.0867,154.2236,188.3723,145.9527,final
4/1/1988,1006955,ID1225,15,40.6,86.4911,328.2667,257.4333,919.2667,642.3022,49.8409,126.4864,142.4595,final
4/11/1988,1006955,ID1225,15,115.6667,86.2067,303.5333,266.4289,944,657.0822,132.3003,113.4228,143.0109,final
4/21/1988,1006955,ID1225,15,107.9333,95.0578,264.2,267.7556,935.3333,683.3511,112.8681,98.7199,136.3427,final
5/1/1988,1006955,ID1225,15,99,75.2778,322.6,256.5422,962.0667,701.3133,129.5502,124.7832,136.658,final
5/11/1988,1006955,ID1225,15,81.2667,67.12,288.2,237.4556,977.1333,700.8644,119.6155,120.5065,138.8638,final
5/21/1988,1006955,ID1225,15,17.4,79.1044,197.6667,221.5022,921.5333,728.5867,26.6336,89.704,126.1238,final
6/1/1988,1006955,ID1225,15,47.9333,64.16,146.6,210.3844,797.4667,724.36,76.5375,71.0576,109.9552,final
6/11/1988,1006955,ID1225,15,35.4,52.7489,100.7333,196.0133,692.4667,699.8978,69.9581,53.7506,98.9532,final
6/21/1988,1006955,ID1225,15,70.8667,64.0311,154.2,180.94,616.0667,670.1978,109.9021,85.9956,92.0419,final
7/1/1988,1006955,ID1225,15,67.0667,71.0289,173.3333,187.8089,642.5333,654.7356,94.7885,92.6821,98.1643,final
7/11/1988,1006955,ID1225,15,68.1333,63.2911,206.0667,198.3511,595,631.82,107.0906,103.7032,94.2632,final
7/21/1988,1006955,ID1225,15,48.5333,68.8911,183.7333,203.2111,535.6,605.6533,72.4489,90.8646,88.6213,final
8/1/1988,1006955,ID1225,15,120.9333,65.0533,237.6,197.2356,557.5333,595.4289,179.7678,119.4776,93.7407,final
8/11/1988,1006955,ID1225,15,133.3333,78.3578,302.8,212.3022,609.6,606.6667,165.9513,140.7093,100.4757,final
8/21/1988,1006955,ID1225,15,159.6,87.54,413.8667,230.9511,751.8,615.1022,177.869,175.914,121.8681,final
9/1/1988,1006955,ID1225,15,95.8667,78.9444,388.8,244.8422,799.7333,629.8867,120.1588,156.489,126.5432,final
9/11/1988,1006955,ID1225,15,138.2667,91.6867,393.7333,258.1711,902.6,668.8244,148.1762,150.5506,134.4383,final
9/21/1988,1006955,ID1225,15,117.8,110.9511,351.9333,281.5822,949.5333,715.7444,105.9067,124.1274,132.2137,final
10/1/1988,1006955,ID1225,15,95.0667,96.3444,351.1333,298.9822,977.5333,741.06,98.7392,116.8784,131.4853,final
10/11/1988,1006955,ID1225,15,92.6667,110.1178,305.5333,317.4133,1002.0667,787.8867,84.8406,96.3716,126.8434,final
10/21/1988,1006955,ID1225,15,137.7333,126.4089,325.4667,332.8711,1091.2667,845.4044,108.6177,97.8405,128.7422,final
11/1/1988,1006955,ID1225,15,140.5333,125.8911,370.9333,362.4178,1110.8667,906.2422,111.1866,102.2866,122.333,final
11/11/1988,1006955,ID1225,15,152,136.2422,430.2667,388.5422,1129.5333,964.1267,111.1566,110.4693,116.98,final
11/21/1988,1006955,ID1225,15,229.2667,142.44,521.8,404.5733,1199.2,1019.0267,158.8895,128.2765,117.5091,final
12/1/1988,1006955,ID1225,15,97.3333,111.7578,478.6,390.44,1200.6667,1051.84,87.6458,122.0158,114.0159,final
12/11/1988,1006955,ID1225,15,31.0667,92.0178,357.6667,346.2156,1093.4667,1052.1711,37.1753,103.2147,103.8878,final
12/21/1988,1006955,ID1225,15,127.6667,116.3622,256.0667,320.1378,1103.3333,1057.5822,109.3146,80.5926,104.2855,final
1/1/1989,1006955,ID1225,15,153.2,68.2756,311.9333,276.6556,1161.4667,1029.5133,215.8974,112.3067,112.6938,final
1/11/1989,1006955,ID1225,15,127.1333,71.4267,408,256.0644,1195.9333,990.8222,172.889,157.1048,120.4943,final
1/21/1989,1006955,ID1225,15,60.1333,68.7889,340.4667,208.4911,1118.3333,933.2022,88.2698,160.4032,119.6279,final
2/1/1989,1006955,ID1225,15,35.2667,57.3156,222.5333,197.5311,1013.0667,864.6267,64.6174,112.0475,116.9718,final
2/11/1989,1006955,ID1225,15,104.2667,67.5689,199.6667,193.6733,965.3333,795.9533,150.5696,102.9426,121.0161,final
2/21/1989,1006955,ID1225,15,127.3333,51.3822,266.8667,176.2667,863.4,704.8956,234.7076,148.6399,122.1717,final
3/1/1989,1006955,ID1225,15,65.9333,68.3867,297.5333,187.3378,832,661.5244,96.657,155.8411,125.3864,final
3/11/1989,1006955,ID1225,15,76.6,77.2111,269.8667,196.98,877.5333,646.7178,99.2567,135.2144,135.1468,final
3/21/1989,1006955,ID1225,15,83.4667,93.7311,226,239.3289,833.3333,624.0867,89.6036,94.6541,132.9997,final
4/1/1989,1006955,ID1225,15,95.2,86.4911,255.2667,257.4333,775.3333,642.3022,109.5188,99.1898,120.3941,final
4/11/1989,1006955,ID1225,15,64.2667,86.2067,242.9333,266.4289,712.4667,657.0822,75.9447,91.5003,108.3025,final
4/21/1989,1006955,ID1225,15,94,95.0578,253.4667,267.7556,746.3333,683.3511,98.9428,94.8556,109.0837,final
5/1/1989,1006955,ID1225,15,43.6,75.2778,201.8667,256.5422,754.6667,701.3133,60.5398,79.4871,107.5007,final
5/11/1989,1006955,ID1225,15,131.2,67.12,268.8,237.4556,781.6,700.8644,188.8519,112.6667,111.3574,final
5/21/1989,1006955,ID1225,15,57.8667,79.1044,232.6667,221.5022,712.1333,728.5867,74.7483,104.8226,97.7723,final
6/1/1989,1006955,ID1225,15,41.4667,64.16,230.5333,210.3844,687.6667,724.36,67.1872,109.1426,95.0034,final
6/11/1989,1006955,ID1225,15,13.8,52.7489,113.1333,196.0133,624.8667,699.8978,32.5547,59.7696,89.4307,final
6/21/1989,1006955,ID1225,15,128.6667,64.0311,183.9333,180.94,670.0667,670.1978,193.6325,101.5677,99.9807,final
7/1/1989,1006955,ID1225,15,81.4667,71.0289,223.9333,187.8089,656.3333,654.7356,113.7287,118.2623,100.2404,final
7/11/1989,1006955,ID1225,15,70.2,63.2911,280.3333,198.3511,662.2667,631.82,110.1168,139.3481,104.7438,final
7/21/1989,1006955,ID1225,15,65.7333,68.8911,217.4,203.2111,634,605.6533,95.7264,106.6549,104.6043,final
8/1/1989,1006955,ID1225,15,114.6667,65.0533,250.6,197.2356,705.0667,595.4289,170.8222,125.7506,118.1091,final
8/11/1989,1006955,ID1225,15,47.8,78.3578,228.2,212.3022,621.6667,606.6667,63.3414,107.1514,102.4324,final
8/21/1989,1006955,ID1225,15,75.3333,87.54,237.8,230.9511,639.1333,615.1022,86.8093,102.8424,103.8443,final
9/1/1989,1006955,ID1225,15,78.3333,78.9444,201.4667,244.8422,676,629.8867,99.272,82.9794,107.2065,final
9/11/1989,1006955,ID1225,15,60.1333,91.6867,213.8,258.1711,722.3333,668.8244,67.3654,83.4542,107.8826,final
9/21/1989,1006955,ID1225,15,139.6667,110.9511,278.1333,281.5822,733.3333,715.7444,124.7652,98.8172,102.4236,final
10/1/1989,1006955,ID1225,15,59.8667,96.3444,259.6667,298.9822,711.7333,741.06,64.0061,87.2758,96.0953,final
10/11/1989,1006955,ID1225,15,139.9333,110.1178,339.4667,317.4133,781.4667,787.8867,125.9,106.7356,99.1954,final
10/21/1989,1006955,ID1225,15,83.7333,126.4089,283.5333,332.8711,799.4667,845.4044,67.5246,85.6104,94.6297,final
11/1/1989,1006955,ID1225,15,138.5333,125.8911,362.2,362.4178,823.3333,906.2422,109.6586,99.9415,90.9512,final
11/11/1989,1006955,ID1225,15,185.1333,136.2422,407.4,388.5422,960.6667,964.1267,134.6151,104.7317,99.6448,final
11/21/1989,1006955,ID1225,15,193.9333,142.44,517.6,404.5733,1079.2667,1019.0267,134.9249,127.2634,105.8541,final
12/1/1989,1006955,ID1225,15,102.7333,111.7578,481.8,390.44,1103.6667,1051.84,92.2708,122.8149,104.8808,final
12/11/1989,1006955,ID1225,15,30.0667,92.0178,326.7333,346.2156,1073.6,1052.1711,36.1446,94.5308,102.0175,final
12/21/1989,1006955,ID1225,15,195.8667,116.3622,328.6667,320.1378,1129.8,1057.5822,165.51,102.5834,106.7646,final
1/1/1990,1006955,ID1225,15,34.2,68.2756,260.1333,276.6556,1104.1333,1029.5133,53.4967,94.2362,107.1784,final
1/11/1990,1006955,ID1225,15,137.8667,71.4267,367.9333,256.0644,1102.0667,990.8222,186.933,142.0458,111.1153,final
1/21/1990,1006955,ID1225,15,40.2,68.7889,212.2667,208.4911,1058.5333,933.2022,61.2558,101.728,113.2878,final
2/1/1990,1006955,ID1225,15,45.4,57.3156,223.4667,197.5311,965.4,864.6267,80.8787,112.4972,111.5219,final
2/11/1990,1006955,ID1225,15,71.5333,67.5689,157.1333,193.6733,851.8,795.9533,105.463,82.0595,106.9293,final
2/21/1990,1006955,ID1225,15,57.4667,51.3822,174.4,176.2667,715.3333,704.8956,110.7914,98.9979,101.46,final
3/1/1990,1006955,ID1225,15,48.2667,68.3867,177.2667,187.3378,660.8667,661.5244,72.5836,94.8965,99.902,final
3/11/1990,1006955,ID1225,15,70.0667,77.2111,175.8,196.98,700.8667,646.7178,91.3096,89.7671,108.2454,final
3/21/1990,1006955,ID1225,15,161.3333,93.7311,279.6667,239.3289,666.3333,624.0867,168.471,116.1785,106.6626,final
4/1/1990,1006955,ID1225,15,136.6,86.4911,368,257.4333,768.7333,642.3022,154.7691,141.3436,119.3823,final
4/11/1990,1006955,ID1225,15,68.4667,86.2067,366.4,266.4289,699.3333,657.0822,80.5497,136.1652,106.3337,final
4/21/1990,1006955,ID1225,15,91.2,95.0578,296.2667,267.7556,750.3333,683.3511,96.1444,110.2648,109.6606,final
5/1/1990,1006955,ID1225,15,46.6667,75.2778,206.3333,256.5422,751.6,701.3133,64.3599,81.1629,107.0696,final
5/11/1990,1006955,ID1225,15,73.7333,67.12,211.6,237.4556,753.8,700.8644,109.1699,89.5514,107.4466,final
5/21/1990,1006955,ID1225,15,15.1333,79.1044,135.5333,221.5022,711.4667,728.5867,23.9385,62.8648,97.6821,final
6/1/1990,1006955,ID1225,15,42.4667,64.16,131.3333,210.3844,705.6667,724.36,68.6331,64.1304,97.4545,final
6/11/1990,1006955,ID1225,15,55.4667,52.7489,113.0667,196.0133,691.0667,699.8978,104.7062,59.7372,98.756,final
6/21/1990,1006955,ID1225,15,86.2,64.0311,184.1333,180.94,615.9333,670.1978,132.1143,101.6724,92.0223,final
7/1/1990,1006955,ID1225,15,94.2667,71.0289,235.9333,187.8089,573.6,654.7356,130.5644,124.3288,87.7943,final
7/11/1990,1006955,ID1225,15,67.6667,63.2911,248.1333,198.3511,572.8,631.82,106.4072,123.8934,90.8043,final
7/21/1990,1006955,ID1225,15,86,68.8911,247.9333,203.2111,567.6,605.6533,123.1542,120.9756,93.819,final
8/1/1990,1006955,ID1225,15,74.9333,65.0533,228.6,197.2356,595.8667,595.4289,114.1035,115.1347,100.0723,final
8/11/1990,1006955,ID1225,15,41.1333,78.3578,202.0667,212.3022,563.2667,606.6667,55.3438,95.3957,92.9622,final
8/21/1990,1006955,ID1225,15,22.6667,87.54,138.7333,230.9511,570.8,615.1022,29.897,61.7276,92.9128,final
9/1/1990,1006955,ID1225,15,84.4667,78.9444,148.2667,244.8422,612.8,629.8867,106.5784,62.1038,97.3297,final
9/11/1990,1006955,ID1225,15,116.4667,91.6867,223.6,258.1711,673.8,668.8244,125.6292,87.1086,100.733,final
9/21/1990,1006955,ID1225,15,50.6,110.9511,251.5333,281.5822,638.2,715.7444,47.9512,89.6945,89.3152,final
10/1/1990,1006955,ID1225,15,108,96.3444,275.0667,298.9822,651.9333,741.06,111.5009,92.2599,88.1332,final
10/11/1990,1006955,ID1225,15,99.5333,110.1178,258.1333,317.4133,683.8,787.8867,90.8056,81.8944,86.9547,final
10/21/1990,1006955,ID1225,15,155.8,126.4089,363.3333,332.8711,753.6,845.4044,122.3662,108.8845,89.2677,final
11/1/1990,1006955,ID1225,15,107.6667,125.8911,363,362.4178,786.3333,906.2422,86.0766,100.1563,86.913,final
11/11/1990,1006955,ID1225,15,63.5333,136.2422,327,388.5422,808.7333,964.1267,48.5218,84.5582,84.0479,final
11/21/1990,1006955,ID1225,15,155.0667,142.44,326.2667,404.5733,941.1333,1019.0267,108.5639,81.1115,92.4304,final
12/1/1990,1006955,ID1225,15,43.7333,111.7578,262.3333,390.44,900.4,1051.84,41.7388,68.0085,85.738,final
12/11/1990,1006955,ID1225,15,166.4,92.0178,365.2,346.2156,950.3333,1052.1711,176.6687,105.3295,90.4123,final
12/21/1990,1006955,ID1225,15,17,116.3622,227.1333,320.1378,916.7333,1057.5822,18.1276,71.8286,86.8067,final
1/1/1991,1006955,ID1225,15,60.8,68.2756,244.2,276.6556,869.5333,1029.5133,89.798,88.6779,84.6101,final
1/11/1991,1006955,ID1225,15,85.7333,71.4267,163.5333,256.0644,855.7333,990.8222,118.7195,65.2223,86.5022,final
1/21/1991,1006955,ID1225,15,119.4,68.7889,265.9333,208.4911,819.3333,933.2022,168.5891,126.2904,87.9274,final
2/1/1991,1006955,ID1225,15,115.4,57.3156,320.5333,197.5311,827.0667,864.6267,193.2102,159.2693,95.7056,final
2/11/1991,1006955,ID1225,15,45.9333,67.5689,280.7333,193.6733,809.4667,795.9533,70.1862,142.7449,101.6767,final
2/21/1991,1006955,ID1225,15,46.4,51.3822,207.7333,176.2667,700.8,704.8956,91.1635,116.8933,99.4271,final
3/1/1991,1006955,ID1225,15,60.0667,68.3867,152.4,187.3378,717.1333,661.5244,88.6628,82.2954,108.281,final
3/11/1991,1006955,ID1225,15,67.8,77.2111,174.2667,196.98,618.5333,646.7178,88.5525,89.0263,95.7083,final
3/21/1991,1006955,ID1225,15,99.6,93.7311,227.4667,239.3289,701.1333,624.0867,105.9443,95.2423,112.1508,final
4/1/1991,1006955,ID1225,15,118.2,86.4911,285.6,257.4333,758.5333,642.3022,134.6579,110.5322,117.8186,final
4/11/1991,1006955,ID1225,15,93.7333,86.2067,311.5333,266.4289,766.5333,657.0822,108.2523,116.3168,116.4074,final
4/21/1991,1006955,ID1225,15,73.7333,95.0578,285.6667,267.7556,720.8667,683.3511,78.6879,106.4485,105.4108,final
5/1/1991,1006955,ID1225,15,41.7333,75.2778,209.2,256.5422,647.2,701.3133,58.2145,82.2384,92.3925,final
5/11/1991,1006955,ID1225,15,92.4667,67.12,207.9333,237.4556,693.7333,700.8644,135.1451,88.0697,98.9968,final
5/21/1991,1006955,ID1225,15,113.4,79.1044,247.6,221.5022,760.7333,728.5867,140.7773,111.2732,104.3525,final
6/1/1991,1006955,ID1225,15,73.7333,64.16,279.6,210.3844,774.4,724.36,113.8423,131.4067,106.8141,final
6/11/1991,1006955,ID1225,15,18.7333,52.7489,205.8667,196.0133,725.3333,699.8978,41.0975,104.7829,103.583,final
6/21/1991,1006955,ID1225,15,75.6,64.0311,168.0667,180.94,701.3333,670.1978,116.7589,93.2579,104.5774,final
7/1/1991,1006955,ID1225,15,92.8667,71.0289,187.2,187.8089,676,654.7356,128.723,99.6922,103.1989,final
7/11/1991,1006955,ID1225,15,37.5333,63.2911,206,198.3511,619.8,631.82,62.2824,103.6712,98.1272,final
7/21/1991,1006955,ID1225,15,48.1333,68.8911,178.5333,203.2111,594.2,605.6533,71.9076,88.4257,98.1396,final
8/1/1991,1006955,ID1225,15,47.5333,65.0533,133.2,197.2356,600,595.4289,74.9905,69.1001,100.755,final
8/11/1991,1006955,ID1225,15,70.9333,78.3578,166.6,212.3022,578.4667,606.6667,91.0933,79.4414,95.427,final
8/21/1991,1006955,ID1225,15,140.8,87.54,259.2667,230.9511,605.8667,615.1022,157.5535,111.7516,98.5226,final
9/1/1991,1006955,ID1225,15,71.9333,78.9444,283.6667,244.8422,604.0667,629.8867,91.6479,115.2347,95.9649,final
9/11/1991,1006955,ID1225,15,85.2667,91.6867,298,258.1711,670.6,668.8244,93.36,114.852,100.2616,final
9/21/1991,1006955,ID1225,15,112.7333,110.9511,269.9333,281.5822,707.7333,715.7444,101.537,96.0049,98.8962,final
10/1/1991,1006955,ID1225,15,148.6,96.3444,346.6,298.9822,763.4667,741.06,151.5623,115.4112,102.9833,final
10/11/1991,1006955,ID1225,15,89.6667,110.1178,351,317.4133,815.6,787.8867,82.2346,110.2582,103.4733,final
10/21/1991,1006955,ID1225,15,43.5333,126.4089,281.8,332.8711,811,845.4044,36.9331,85.1049,95.978,final
11/1/1991,1006955,ID1225,15,177.5333,125.8911,310.7333,362.4178,941,906.2422,139.4543,86.1219,103.7935,final
11/11/1991,1006955,ID1225,15,129,136.2422,350.0667,388.5422,999.0667,964.1267,94.8725,90.3459,103.5868,final
11/21/1991,1006955,ID1225,15,114,142.44,420.5333,404.5733,972.2667,1019.0267,80.7108,103.8497,95.4559,final
12/1/1991,1006955,ID1225,15,79.4,111.7578,322.4,390.44,979.7333,1051.84,72.2864,83.0087,93.2093,final
12/11/1991,1006955,ID1225,15,103.4,92.0178,296.8,346.2156,997.8667,1052.1711,111.7321,86.1276,94.8874,final
12/21/1991,1006955,ID1225,15,189.2,116.3622,372,320.1378,1074.3333,1057.5822,160.0168,115.7093,101.5691,final
1/1/1992,1006955,ID1225,15,24,68.2756,316.6,276.6556,949.7333,1029.5133,39.5766,113.9346,92.3253,final
1/11/1992,1006955,ID1225,15,28.4667,71.4267,241.6667,256.0644,888.5333,990.8222,43.7893,94.5886,89.7795,final
1/21/1992,1006955,ID1225,15,28.2667,68.7889,80.7333,208.4911,873.2667,933.2022,45.0836,41.5272,93.6455,final
2/1/1992,1006955,ID1225,15,119.6667,57.3156,176.4,197.5311,815.4,864.6267,200.0571,89.8179,94.3717,final
2/11/1992,1006955,ID1225,15,19.2667,67.5689,167.2,193.6733,705.6667,795.9533,33.4395,87.0021,88.7975,final
2/21/1992,1006955,ID1225,15,25.4667,51.3822,164.4,176.2667,617.1333,704.8956,54.0359,93.6292,87.7238,final
3/1/1992,1006955,ID1225,15,40.2,68.3867,84.9333,187.3378,577.9333,661.5244,61.5916,48.107,87.552,final
3/11/1992,1006955,ID1225,15,48.2667,77.2111,113.9333,196.98,522.8,646.7178,64.7925,59.877,81.1307,final
3/21/1992,1006955,ID1225,15,114.8667,93.7311,203.3333,239.3289,448.4667,624.0867,121.4072,85.563,72.3035,final
4/1/1992,1006955,ID1225,15,80.8667,86.4911,244,257.4333,505.3333,642.3022,93.8525,94.9769,79.0022,final
4/11/1992,1006955,ID1225,15,62.7333,86.2067,258.4667,266.4289,539.6,657.0822,74.2636,97.1196,82.3886,final
4/21/1992,1006955,ID1225,15,98.7333,95.0578,242.3333,267.7556,610.0667,683.3511,103.6734,90.8473,89.4304,final
5/1/1992,1006955,ID1225,15,90.7333,75.2778,252.2,256.5422,581.1333,701.3133,119.2526,98.3709,83.1045,final
5/11/1992,1006955,ID1225,15,74.8,67.12,264.2667,237.4556,636.6667,700.8644,110.6489,110.8347,90.9691,final
5/21/1992,1006955,ID1225,15,103.3333,79.1044,268.8667,221.5022,714.5333,728.5867,128.8081,120.4596,98.0973,final
6/1/1992,1006955,ID1225,15,72.4667,64.16,250.6,210.3844,746.8,724.36,112.0108,118.2479,103.0557,final
6/11/1992,1006955,ID1225,15,15.6,52.7489,191.4,196.0133,714.1333,699.8978,35.6717,97.7607,102.0053,final
6/21/1992,1006955,ID1225,15,53.6,64.0311,141.6667,180.94,652.8667,670.1978,84.8893,79.4316,97.452,final
7/1/1992,1006955,ID1225,15,76.0667,71.0289,145.2667,187.8089,648.0667,654.7356,106.6261,78.4933,98.9968,final
7/11/1992,1006955,ID1225,15,58.8,63.2911,188.4667,198.3511,644.1333,631.82,93.4236,95.2559,101.9185,final
7/21/1992,1006955,ID1225,15,51.2,68.8911,186.0667,203.2111,596.6,605.6533,76.0579,91.9589,98.5295,final
8/1/1992,1006955,ID1225,15,94.6667,65.0533,204.6667,197.2356,600.5333,595.4289,142.2726,103.5858,100.8431,final
8/11/1992,1006955,ID1225,15,57.0667,78.3578,202.9333,212.3022,582.8,606.6667,74.4582,95.7855,96.1297,final
8/21/1992,1006955,ID1225,15,118.4667,87.54,270.2,230.9511,597.9333,615.1022,133.4198,116.2892,97.2534,final
9/1/1992,1006955,ID1225,15,29.8,78.9444,205.3333,244.8422,555.2667,629.8867,41.456,84.4967,88.3386,final
9/11/1992,1006955,ID1225,15,83.4,91.6867,231.6667,258.1711,623.0667,668.8244,91.4294,90.1166,93.2593,final
9/21/1992,1006955,ID1225,15,176.4,110.9511,289.6,281.5822,745.8667,715.7444,156.4452,102.7497,104.1505,final
10/1/1992,1006955,ID1225,15,25.3333,96.3444,285.1333,298.9822,695.1333,741.06,29.9309,95.5179,93.8851,final
10/11/1992,1006955,ID1225,15,27.8667,110.1178,229.6,317.4133,664.2,787.8867,28.5505,73.1797,84.4982,final
10/21/1992,1006955,ID1225,15,183.4,126.4089,236.6,332.8711,796.4,845.4044,143.3693,71.9221,94.2712,final
11/1/1992,1006955,ID1225,15,145.4667,125.8911,356.7333,362.4178,847.2,906.2422,114.9556,98.4736,93.556,final
11/11/1992,1006955,ID1225,15,147.9333,136.2422,476.8,388.5422,938.0667,964.1267,108.2773,122.1452,97.3248,final
11/21/1992,1006955,ID1225,15,270.6667,142.44,564.0667,404.5733,1090.2667,1019.0267,186.9687,138.4717,106.923,final
12/1/1992,1006955,ID1225,15,132.8667,111.7578,551.4667,390.44,1193.3333,1051.84,118.0792,140.2124,113.3253,final
12/11/1992,1006955,ID1225,15,58.3333,92.0178,461.8667,346.2156,1168.2667,1052.1711,65.2801,132.4666,110.93,final
12/21/1992,1006955,ID1225,15,228.2,116.3622,419.4,320.1378,1220.0667,1057.5822,192.1521,130.0669,115.2199,final
1/1/1993,1006955,ID1225,15,33.8,68.2756,320.3333,276.6556,1228.5333,1029.5133,52.9508,115.237,119.1455,final
1/11/1993,1006955,ID1225,15,130.0667,71.4267,392.0667,256.0644,1330.7333,990.8222,176.7271,151.1163,133.9632,final
1/21/1993,1006955,ID1225,15,36.9333,68.7889,200.8,208.4911,1184.2667,933.2022,56.8288,96.4799,126.6183,final
2/1/1993,1006955,ID1225,15,25.9333,57.3156,192.9333,197.5311,1064.7333,864.6267,49.6398,97.7845,122.8791,final
2/11/1993,1006955,ID1225,15,102.0667,67.5689,164.9333,193.6733,1018.8667,795.9533,147.538,85.8892,127.6583,final
